time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,ma_acc_x,ma_acc_y,ma_acc_z,ma_gyro_x,ma_gyro_y,ma_gyro_z
1686018362.969122,-0.0,0.0,1.0,-0.05,-0.08,0.0,0.0,0.0,1.0,-0.030000000000000002,-0.057499999999999996,-0.010000000000000002
1686018362.992071,-0.01,0.0,1.0,-0.06,-0.18,-0.03,-0.0014285714285714286,0.0,1.0,-0.036,-0.08199999999999999,-0.014000000000000002
1686018363.029018,0.0,0.0,1.01,0.06,-0.14,-0.05,-0.0011111111111111111,0.0011111111111111111,1.001111111111111,-0.02,-0.09166666666666667,-0.02
1686018363.0519085,-0.0,-0.0,1.0,-0.05,0.08,-0.02,-0.001,0.001,1.001,-0.024285714285714282,-0.06714285714285714,-0.02
1686018363.3592188,-0.0,0.0,1.01,0.03,-0.03,-0.02,-0.001,0.0,1.0,0.004999999999999999,-0.01,-0.009999999999999998
1686018363.382082,-0.0,-0.0,1.0,0.02,0.05,-0.03,-0.001,0.0,1.0,0.009999999999999998,0.0009999999999999996,-0.013000000000000001
1686018363.5490923,-0.0,-0.0,1.0,0.02,0.06,0.02,-0.002,0.001,1.002,-0.004000000000000001,0.014000000000000002,-0.021999999999999995
1686018363.572022,-0.0,0.0,1.0,-0.08,0.02,-0.03,-0.002,0.001,1.001,-0.012,0.020999999999999998,-0.019
1686018363.6891286,-0.0,0.0,1.0,-0.05,0.08,-0.02,-0.002,0.0,0.998,-0.017,0.040999999999999995,-0.009000000000000001
1686018363.712065,0.0,0.0,1.0,0.05,0.03,-0.09,-0.001,0.0,0.998,-0.007000000000000001,0.036,-0.013000000000000001
1686018363.749195,-0.0,-0.0,1.0,0.0,0.05,0.02,0.0,0.0,0.998,-0.010000000000000002,0.040999999999999995,-0.001999999999999999
1686018363.7721038,0.0,-0.0,1.0,0.0,-0.08,0.02,0.0,0.0,0.998,-0.008,0.028000000000000004,-0.001999999999999999
1686018363.7981162,0.0,-0.0,1.0,0.03,0.0,0.06,0.0,0.0,0.998,-0.005,0.028000000000000004,-0.0009999999999999996
1686018363.8210418,0.0,-0.0,1.0,-0.08,-0.03,-0.08,0.0,0.0,0.998,-0.015000000000000003,0.018999999999999996,-0.011
1686018363.9491782,-0.0,-0.01,1.0,-0.09,-0.05,-0.12,-0.001,-0.001,0.999,-0.006,-0.006,-0.032
1686018363.9721506,-0.0,-0.0,1.0,0.05,0.03,-0.06,-0.001,-0.001,0.999,0.004000000000000001,-0.011000000000000001,-0.036
1686018364.0092373,-0.01,0.0,1.0,0.05,0.02,-0.08,-0.002,-0.001,0.999,0.004000000000000001,-0.011999999999999999,-0.035
1686018364.0321553,0.0,0.0,1.0,0.02,0.0,-0.08,-0.002,-0.001,0.999,0.006000000000000001,-0.017000000000000005,-0.045
1686018364.069234,-0.0,-0.0,1.0,-0.05,0.03,-0.03,-0.002,-0.001,1.0,0.0010000000000000009,-0.006000000000000001,-0.05
1686018364.0921428,0.0,0.0,1.0,-0.08,0.02,-0.06,-0.002,-0.001,1.0,-0.009999999999999998,-0.004000000000000001,-0.06200000000000001
1686018364.1292682,-0.0,-0.0,1.0,0.0,-0.03,-0.02,-0.001,-0.001,1.002,-0.001999999999999999,-0.003999999999999999,-0.05600000000000001
1686018364.1521173,-0.01,-0.0,1.0,0.02,0.0,-0.05,-0.002,0.0,1.002,-0.0029999999999999988,-0.0010000000000000002,-0.05500000000000001
1686018364.249235,-0.0,0.0,0.99,0.0,0.05,0.05,-0.002,0.0,1.0,-0.004999999999999999,0.011000000000000001,-0.031
1686018364.272119,0.01,0.0,1.0,-0.06,-0.14,-0.03,-0.001,0.0,1.0,-0.015999999999999997,-0.006,-0.028000000000000004
1686018364.4490805,-0.01,0.0,1.0,0.03,-0.09,-0.03,0.0,0.002,0.998,-0.016999999999999998,0.001999999999999999,0.0
1686018364.4720538,-0.01,0.0,1.0,-0.11,-0.08,-0.03,-0.001,0.002,0.999,-0.027999999999999997,-0.008000000000000002,-0.005
1686018364.509124,-0.0,-0.0,1.0,-0.11,0.03,-0.02,-0.002,0.002,0.999,-0.03899999999999999,-0.01,-0.012
1686018364.532099,0.0,0.0,1.0,-0.08,-0.02,-0.03,-0.002,0.002,0.999,-0.040999999999999995,0.001999999999999999,-0.012
1686018364.5690656,0.0,-0.0,1.0,-0.05,0.0,-0.05,-0.003,0.001,0.999,-0.052000000000000005,0.003999999999999998,-0.017
1686018364.5920606,-0.0,-0.0,1.0,-0.08,-0.06,-0.08,-0.003,0.0,0.999,-0.051000000000000004,-0.01,-0.025
1686018364.6290746,-0.0,-0.0,1.0,-0.03,0.06,0.06,-0.003,0.0,1.0,-0.059,-0.013000000000000001,-0.022000000000000002
1686018364.6521015,-0.0,-0.01,1.0,0.03,0.02,-0.02,-0.002,-0.001,1.0,-0.05,-0.017,-0.022
1686018364.9491212,-0.0,-0.0,1.0,-0.11,0.24,-0.02,-0.001,0.0,1.001,-0.009,-0.101,0.001999999999999999
1686018364.9720867,-0.0,-0.0,1.0,-0.02,-0.15,0.02,0.0,0.0,1.001,-0.0019999999999999974,-0.11599999999999999,0.006
1686018365.0089984,-0.0,0.0,1.0,-0.08,0.0,-0.03,0.0,0.001,1.0,-0.007999999999999995,-0.11599999999999999,0.008
1686018365.0319073,0.0,-0.0,1.0,0.05,-0.21,0.02,0.0,0.001,1.0,0.0020000000000000044,-0.12799999999999997,0.01
1686018366.9003038,-0.01,0.01,0.97,2.9,-13.02,-2.9,-0.038000000000000006,0.016000000000000004,1.069,-4.430000000000001,-63.28699999999999,-0.6700000000000002
1686018367.860147,-0.02,-0.01,1.0,0.0,-0.11,-0.17,-0.019999999999999997,-0.005,1.0,0.025,-0.277,-0.126
1686018367.883118,-0.01,-0.0,1.0,0.3,-1.91,-0.27,-0.019,-0.004,1.0,0.049,-0.43899999999999995,-0.13599999999999998
1686018368.2103324,-0.05,-0.01,1.03,0.38,-5.88,-0.95,-0.023000000000000003,-0.006,1.003,0.06399999999999999,-0.671,-0.25
1686018368.2332385,-0.1,-0.04,1.0,2.05,-18.03,-10.38,-0.031000000000000007,-0.01,1.003,0.26399999999999996,-2.429,-1.237
1686018368.4203656,0.03,-0.06,1.03,-44.3,-17.25,-10.62,0.0,-0.024,1.032,-17.093,-11.728000000000002,-7.736
1686018368.5603182,-2.0,-0.41,0.8,84.78,-189.1,-41.25,-0.156,-0.13699999999999998,0.9880000000000002,-25.651,-44.068,-9.803999999999998
1686018368.5831735,1.15,0.01,0.12,156.38,-249.68,-186.84,-0.041999999999999996,-0.13099999999999998,0.8959999999999999,-7.306000000000003,-68.816,-28.061
1686018368.630345,-0.1,-0.13,-0.11,175.32,448.27,38.15,0.10799999999999998,-0.11699999999999999,0.5900000000000001,16.822,-2.3299999999999956,-15.128
1686018368.653285,0.03,-0.17,-0.01,-58.59,341.34,-43.73,0.10599999999999998,-0.125,0.485,14.655999999999997,33.22100000000001,-18.131
1686018369.7403717,0.01,-0.17,1.02,-32.83,7.55,-3.62,0.001,-0.095,1.019,-36.303000000000004,3.6350000000000002,1.0779999999999998
1686018369.7632656,0.01,-0.16,1.0,-30.9,-0.35,-1.17,0.0010000000000000002,-0.11000000000000001,1.018,-36.957,2.4829999999999997,0.9289999999999997
1686018369.8103986,0.0,-0.22,0.97,-30.41,0.9,-1.8,0.0,-0.15,1.0050000000000001,-37.845,1.0429999999999997,0.3520000000000002
1686018369.8333144,0.0,-0.23,0.97,-27.76,21.2,0.47,0.0,-0.16599999999999998,0.9970000000000001,-37.241,2.632,0.57
1686018369.8803358,-0.03,-0.2,0.99,-15.01,8.59,1.26,-0.009,-0.192,0.991,-32.513000000000005,4.906000000000001,0.26399999999999996
1686018369.9032547,-0.03,-0.23,0.97,-14.3,3.05,0.05,-0.012,-0.19799999999999998,0.9880000000000001,-28.808999999999997,5.573,-0.34300000000000014
1686018370.0203717,-0.04,-0.26,0.99,-23.4,3.77,-2.32,-0.031999999999999994,-0.238,0.9809999999999999,-21.183,8.606999999999998,-0.41500000000000004
1686018370.0432808,-0.04,-0.28,1.01,-20.26,2.14,-0.32,-0.032,-0.24500000000000002,0.984,-20.168,8.730999999999998,-0.267
1686018370.0903606,-0.03,-0.31,0.94,-18.02,1.22,3.85,-0.037,-0.26999999999999996,0.9789999999999999,-19.499000000000002,5.070000000000001,-0.16699999999999995
1686018370.1132565,-0.04,-0.26,0.94,-15.4,6.69,2.96,-0.03799999999999999,-0.273,0.976,-19.538000000000004,4.88,0.0030000000000000695
1686018370.1603696,-0.03,-0.33,0.91,-0.74,12.83,-0.66,-0.03899999999999999,-0.29400000000000004,0.958,-17.412000000000003,6.795999999999999,0.9189999999999999
1686018370.1833186,-0.03,-0.32,0.94,-5.85,13.88,-0.23,-0.038,-0.30100000000000005,0.951,-15.841999999999999,7.322,1.161
1686018370.230368,-0.11,-0.29,0.94,-9.52,8.36,1.68,-0.049,-0.307,0.938,-13.774000000000001,7.651999999999999,1.315
1686018370.2533147,-0.11,-0.37,0.9,1.77,19.89,-0.06,-0.05500000000000001,-0.31400000000000006,0.933,-11.257,9.264,1.541
1686018370.3003561,-0.09,-0.33,0.97,-5.56,17.64,-1.52,-0.06999999999999999,-0.323,0.9410000000000001,-7.127000000000001,13.514,0.7689999999999998
1686018370.3234103,-0.06,-0.3,1.0,-5.76,7.22,-0.2,-0.072,-0.31599999999999995,0.9500000000000002,-5.900999999999999,14.114,0.36399999999999966
1686018370.5222392,-0.11,-0.31,0.92,10.17,-1.76,-7.13,-0.10600000000000001,-0.31700000000000006,0.954,2.7150000000000007,-12.933000000000002,-3.778
1686018370.6304188,-0.04,-0.32,1.0,8.99,17.71,-9.38,-0.071,-0.30700000000000005,0.9730000000000002,6.470999999999999,-7.950999999999999,-6.595999999999999
1686018370.6533747,-0.05,-0.29,1.1,3.68,-53.88,-5.05,-0.065,-0.308,0.9799999999999999,5.2090000000000005,-14.228,-6.405000000000001
1686018370.7002683,-0.1,-0.31,0.78,31.86,-31.56,-4.6,-0.06899999999999999,-0.30300000000000005,0.9630000000000001,10.203,-23.958999999999996,-6.9319999999999995
1686018370.7232547,0.03,-0.26,0.91,37.68,-14.54,-1.04,-0.05499999999999999,-0.29800000000000004,0.962,13.696000000000002,-20.757,-7.373
1686018370.7702508,-0.04,-0.27,1.06,21.92,-47.4,-11.41,-0.045999999999999985,-0.29100000000000004,0.984,16.704,-18.357000000000003,-7.51
1686018370.7932446,0.05,-0.27,0.92,29.4,-39.31,-2.47,-0.032,-0.28700000000000003,0.975,18.627000000000002,-22.112000000000002,-7.044
1686018370.8403938,0.02,-0.23,1.02,12.09,20.23,2.26,-0.001000000000000004,-0.26200000000000007,0.954,22.557000000000002,-23.197000000000006,-5.106
1686018370.8632925,0.05,-0.21,1.03,12.0,13.88,0.89,0.014000000000000002,-0.255,0.968,22.858,-23.58,-4.078999999999999
1686018370.910316,0.09,-0.19,0.96,34.93,-25.59,-2.57,0.04,-0.227,0.9890000000000001,26.764,-12.443999999999999,-3.2719999999999994
1686018370.9332616,0.11,-0.19,1.0,25.86,-11.92,-7.89,0.05500000000000001,-0.219,0.9809999999999999,26.163999999999998,-10.48,-3.601
1686018371.050178,0.06,-0.17,1.01,0.27,22.14,-4.18,0.073,-0.18499999999999997,0.9770000000000001,20.863,-1.3319999999999985,-4.437
1686018371.1203787,0.08,-0.17,0.97,-1.41,-8.57,-5.47,0.066,-0.172,0.9870000000000001,14.918000000000001,-3.7729999999999997,-5.325
1686018371.1432786,0.08,-0.17,1.0,-2.87,-13.02,-8.11,0.06799999999999999,-0.16899999999999998,0.9870000000000001,13.431000000000001,-6.462999999999999,-6.225
1686018371.1903975,0.04,-0.15,0.93,9.97,-2.54,-4.23,0.068,-0.16299999999999998,0.985,9.139,-6.681000000000002,-7.0600000000000005
1686018371.2133455,0.08,-0.16,0.93,7.58,8.0,-0.09,0.066,-0.16199999999999998,0.9809999999999999,7.311000000000002,-4.688999999999999,-6.279999999999999
1686018371.4003594,0.02,-0.16,0.96,8.71,17.59,-2.93,0.049,-0.15,0.9780000000000001,2.0380000000000003,6.877,-2.0989999999999998
1686018371.4704182,-0.0,-0.16,0.99,-0.75,-5.31,-0.2,0.026000000000000002,-0.15699999999999997,0.976,-0.4599999999999998,9.754999999999999,-0.8459999999999999
1686018371.4933171,0.03,-0.16,0.97,-0.32,-10.83,3.17,0.024,-0.15799999999999997,0.9790000000000001,0.04800000000000025,6.6,-0.711
1686018371.5403922,0.06,-0.18,1.06,-9.89,1.11,4.36,0.027000000000000003,-0.16399999999999998,0.992,-0.09799999999999968,5.223000000000001,0.681
1686018371.5632787,0.05,-0.18,1.03,-0.41,-14.11,-2.29,0.028999999999999998,-0.16599999999999998,0.9979999999999999,-0.6649999999999998,3.871000000000001,0.446
1686018371.6103983,0.04,-0.15,0.97,-0.87,8.32,3.08,0.030999999999999993,-0.16399999999999998,0.9930000000000001,-0.692,0.32799999999999974,0.8389999999999999
1686018371.6333628,0.03,-0.16,0.97,-4.53,17.97,1.43,0.033999999999999996,-0.16299999999999998,0.9920000000000002,-2.016,0.366,1.275
1686018371.6804116,0.02,-0.18,1.03,-4.68,0.81,-2.09,0.037,-0.16899999999999998,1.007,-2.6980000000000004,0.806,1.3269999999999997
1686018371.7034755,0.02,-0.18,1.0,1.92,-6.48,0.26,0.034,-0.16999999999999998,1.003,-2.431,0.6890000000000003,1.373
1686018371.820454,0.04,-0.16,1.02,-6.09,5.1,3.17,0.029999999999999992,-0.173,1.004,-1.8800000000000001,7.042999999999999,1.515
1686018371.8432546,0.04,-0.17,0.97,0.38,0.29,-2.8,0.029999999999999992,-0.172,0.999,-1.7550000000000001,6.24,0.9269999999999999
1686018371.9603677,-0.01,-0.17,0.98,-0.32,-1.02,1.67,0.013999999999999999,-0.16999999999999998,0.99,0.1639999999999999,3.4659999999999997,1.2040000000000002
1686018371.983186,0.03,-0.16,0.99,-0.2,6.33,0.42,0.013000000000000001,-0.16799999999999995,0.99,-0.44099999999999995,4.215999999999999,1.057
1686018372.030347,0.0,-0.17,0.99,-2.78,7.89,0.48,0.005999999999999999,-0.17099999999999999,0.991,-0.8739999999999999,3.906,0.7709999999999999
1686018372.0533094,0.0,-0.16,1.01,-4.63,0.6,0.36,0.005999999999999999,-0.16899999999999998,0.9960000000000001,-0.8469999999999999,3.0200000000000005,0.5559999999999999
1686018372.1703522,0.01,-0.17,0.98,-0.29,4.6,1.11,0.003,-0.16899999999999998,0.9930000000000001,-0.7949999999999998,-0.11600000000000002,0.026999999999999958
1686018372.1933095,0.01,-0.17,1.01,-2.2,6.3,0.39,0.002,-0.16899999999999998,0.9950000000000001,-0.9829999999999999,0.6159999999999999,-0.10100000000000006
1686018372.3103383,0.01,-0.19,1.03,0.77,-11.05,-0.29,0.008999999999999998,-0.16999999999999998,1.012,-0.34499999999999986,-2.0260000000000002,0.04499999999999999
1686018372.3333027,0.0,-0.19,1.08,-0.5,-10.2,-0.05,0.008999999999999998,-0.173,1.02,-0.18699999999999992,-1.9980000000000004,0.26000000000000006
1686018372.3803213,0.02,-0.2,1.09,12.27,5.04,0.32,0.006,-0.181,1.052,0.999,-0.7929999999999999,0.236
1686018372.4032989,0.01,-0.22,1.14,4.32,9.26,1.46,0.006999999999999999,-0.187,1.064,1.383,0.453,0.6000000000000001
1686018372.4503531,0.02,-0.18,1.08,15.8,-7.19,-1.55,0.016999999999999998,-0.18799999999999997,1.092,3.7840000000000003,-0.16900000000000004,0.8629999999999999
1686018372.5902736,0.01,-0.12,0.97,12.9,-3.95,3.08,0.016,-0.15099999999999997,1.0180000000000002,11.543,-0.3979999999999998,1.262
1686018372.6132894,0.03,-0.11,0.91,10.24,5.71,4.14,0.015000000000000003,-0.145,0.9980000000000002,12.616999999999999,1.1929999999999998,1.6810000000000003
1686018372.660445,0.01,-0.08,0.95,6.96,3.86,5.73,0.0030000000000000005,-0.12200000000000003,0.9719999999999999,12.068999999999999,1.22,2.727
1686018372.6832604,-0.01,-0.09,0.93,2.96,-4.42,3.26,0.0020000000000000005,-0.11500000000000002,0.9659999999999999,11.304999999999998,0.5580000000000002,2.4979999999999998
1686018372.7304242,0.0,-0.1,0.92,-4.27,-2.84,0.57,0.0010000000000000002,-0.10299999999999998,0.932,7.991,1.0130000000000001,3.5360000000000005
1686018372.7532954,-0.01,-0.06,0.87,-4.41,-4.57,1.47,0.0010000000000000005,-0.09399999999999997,0.9219999999999999,5.926,0.25999999999999995,3.498
1686018372.8003879,0.01,-0.09,0.95,-14.87,-0.66,-2.48,0.005000000000000001,-0.08200000000000002,0.9109999999999999,1.1840000000000002,-0.9799999999999999,2.732
1686018372.8233588,-0.01,-0.11,1.0,-24.74,0.84,-2.23,0.007000000000000001,-0.08399999999999999,0.9189999999999999,-2.5799999999999996,-0.501,2.201
1686018372.8704453,0.02,-0.12,0.96,-21.61,14.17,-0.47,0.006,-0.093,0.93,-8.213,0.6880000000000001,1.154
1686018372.940428,-0.02,-0.17,1.0,-8.65,-6.8,0.2,0.004000000000000001,-0.122,0.97,-12.739,1.2810000000000001,0.215
1686018372.9633,0.01,-0.18,1.01,-3.41,-6.77,-1.08,0.003,-0.133,0.9810000000000001,-13.810999999999998,1.8850000000000002,-0.385
1686018373.0804403,0.01,-0.17,1.01,-0.2,-3.01,0.44,-0.004,-0.174,1.012,-11.284,3.657000000000001,-0.2719999999999999
1686018373.1033752,0.0,-0.17,1.0,-1.61,-7.67,0.15,-0.005,-0.175,1.0130000000000001,-8.971,2.806,-0.034000000000000016
1686018373.5004523,-0.03,-0.19,1.0,0.23,1.14,-0.69,-0.018000000000000002,-0.19099999999999998,0.9970000000000001,-2.367,0.6420000000000001,0.466
1686018373.523408,-0.01,-0.19,0.99,4.35,6.72,0.59,-0.018,-0.19199999999999998,0.9970000000000001,-1.714,1.7880000000000003,0.558
1686018373.5704458,-0.01,-0.19,0.98,2.24,-1.49,0.93,-0.011999999999999997,-0.19199999999999998,0.998,-1.2100000000000002,2.253,0.5519999999999999
1686018373.5933647,0.01,-0.18,1.01,1.43,-4.57,0.45,-0.009999999999999998,-0.18999999999999997,1.0,-0.8490000000000002,1.3780000000000001,0.499
1686018373.7805078,-0.03,-0.17,0.94,-1.44,-0.56,0.47,-0.005,-0.17899999999999996,0.978,0.5770000000000002,-0.6330000000000002,0.29700000000000004
1686018373.8032668,-0.04,-0.17,0.93,-3.26,2.2,-1.26,-0.01,-0.17799999999999996,0.97,-0.18399999999999994,-1.0850000000000002,0.11199999999999999
1686018373.9204414,-0.03,-0.18,0.89,5.19,7.22,8.98,-0.034999999999999996,-0.154,0.924,0.4779999999999999,0.9480000000000001,1.7270000000000003
1686018373.943323,-0.02,-0.15,0.95,10.6,0.84,9.98,-0.037,-0.152,0.924,1.374,1.134,2.761
1686018374.0603395,0.01,-0.21,1.07,-18.8,19.98,-0.14,-0.004,-0.16999999999999998,0.974,-0.3930000000000001,0.8350000000000002,3.306
1686018374.0832002,0.05,-0.21,1.05,-13.64,6.53,1.4,0.005,-0.18,0.9870000000000001,-1.719,1.566,3.411
1686018374.620468,-0.03,-0.22,0.98,0.32,-2.21,-1.95,-0.021,-0.21600000000000003,0.986,-0.3990000000000001,2.332,-0.30100000000000005
1686018374.6433115,-0.03,-0.21,0.98,2.23,-10.21,-1.5,-0.022,-0.215,0.984,0.392,1.0629999999999995,-0.36700000000000005
1686018374.9114025,0.19,-0.22,0.95,-4.84,-78.57,-21.37,0.06699999999999999,-0.215,0.9879999999999999,-0.2879999999999999,-35.919,-8.940999999999999
1686018374.9813163,0.22,-0.24,1.0,-10.54,-58.48,-1.79,0.129,-0.219,0.993,-2.8,-47.896,-9.659000000000002
1686018375.051304,0.37,-0.23,0.91,-8.63,-55.19,-2.39,0.23600000000000004,-0.229,0.9710000000000001,-3.8939999999999997,-59.71400000000001,-9.337
1686018375.1215417,0.34,-0.22,0.93,-10.45,-52.9,6.14,0.304,-0.23500000000000001,0.962,-6.8340000000000005,-65.201,-6.767
1686018375.1914842,0.5,-0.24,0.86,1.73,-103.74,-7.1,0.39299999999999996,-0.246,0.9389999999999998,-7.700999999999999,-71.53099999999999,-4.8500000000000005
1686018375.401341,0.56,-0.24,0.79,7.05,-34.29,-8.93,0.5520000000000002,-0.25100000000000006,0.852,-3.2940000000000014,-49.59,-1.2349999999999999
1686018375.4713886,0.64,-0.25,0.81,-7.44,-21.67,-2.0,0.595,-0.253,0.8320000000000001,-2.08,-43.519999999999996,-2.224
1686018375.541363,0.65,-0.23,0.77,-0.08,-6.63,6.8,0.617,-0.248,0.8150000000000001,-1.4800000000000002,-27.124000000000002,-0.9410000000000001
1686018375.8214605,0.51,-0.29,0.96,-5.13,98.92,1.25,0.5900000000000001,-0.275,0.8559999999999999,-5.038,26.062,4.557
1686018376.1015403,0.23,-0.26,1.03,9.34,6.6,-1.86,0.24100000000000002,-0.25,0.959,9.732000000000001,63.65500000000001,-4.046
1686018376.1714282,0.2,-0.23,1.01,26.8,-6.74,3.83,0.227,-0.22799999999999998,0.9800000000000001,16.5,46.751999999999995,-4.6259999999999994
1686018376.241528,0.23,-0.17,0.98,14.6,1.43,-0.78,0.22200000000000003,-0.211,0.998,18.782000000000004,30.429999999999996,-4.147
1686018376.3115404,0.22,-0.15,1.01,-0.9,-4.11,-5.77,0.22200000000000003,-0.178,0.976,14.457999999999998,11.901999999999997,-1.8359999999999999
1686018376.3814707,0.24,-0.16,1.0,-13.22,14.33,4.27,0.23200000000000004,-0.15000000000000002,0.9639999999999999,11.124999999999996,2.814,-1.5339999999999996
1686018376.4515448,0.17,-0.19,1.01,-10.84,0.93,-0.51,0.221,-0.15,0.97,6.649999999999999,0.12800000000000009,-1.284
1686018376.521503,0.19,-0.2,1.01,-4.18,1.67,3.02,0.21399999999999997,-0.16599999999999998,0.986,0.6530000000000005,2.161,-0.5209999999999999
1686018376.5914834,0.17,-0.2,1.0,-1.35,8.08,5.58,0.19699999999999998,-0.18799999999999997,0.999,-3.314,3.781,0.7520000000000001
1686018376.8014882,0.18,-0.19,0.99,-0.51,1.82,-2.63,0.18799999999999997,-0.19399999999999998,0.999,-1.576,5.135,3.7409999999999997
1686018376.9415677,0.14,-0.19,0.98,1.59,1.26,-2.02,0.162,-0.18999999999999997,0.9830000000000002,-1.306,4.481,1.284
1686018377.0815673,0.12,-0.19,0.99,8.33,4.36,-1.4,0.13200000000000003,-0.18799999999999997,0.976,0.2859999999999999,5.555000000000001,1.456
1686018378.4006388,-0.18,0.06,0.83,24.35,105.83,-266.87,0.11400000000000002,-0.20400000000000001,0.8240000000000001,-40.895999999999994,71.802,-189.41299999999995
1686018378.9414418,-0.11,0.25,1.15,-31.95,-96.21,38.63,-0.14600000000000002,0.15699999999999997,1.0480000000000003,-0.5539999999999996,-1.8780000000000001,0.5469999999999999
1686018379.4916146,0.74,-0.11,0.69,12.42,64.81,3.89,0.788,-0.091,0.675,14.313999999999998,-8.921999999999997,7.934999999999998
1686018380.8716068,-0.76,0.06,0.58,-3.34,2.62,-4.92,-0.7379999999999999,0.059999999999999984,0.5660000000000001,-2.1410000000000005,6.2490000000000006,-6.1659999999999995
1686018380.941611,-0.8,0.07,0.57,-1.91,0.05,-2.29,-0.7449999999999999,0.05,0.5630000000000001,-2.4219999999999997,3.7560000000000002,-4.632
1686018381.0116518,-0.76,0.05,0.55,-3.61,2.29,1.67,-0.7409999999999999,0.047999999999999994,0.563,-1.7260000000000002,3.2320000000000007,-4.073
1686018381.4316318,-0.4,-0.15,0.62,-53.55,-107.89,-4.98,-0.63,-0.005,0.6900000000000001,-26.006999999999998,-52.107000000000006,1.7609999999999997
1686018381.6416328,-0.23,0.29,0.86,52.42,-38.71,19.77,-0.42600000000000005,0.101,0.8420000000000002,17.521999999999995,-78.237,22.489
1686018381.7116191,-0.32,0.28,0.95,18.71,-22.69,31.62,-0.378,0.179,0.885,37.097,-61.03100000000002,28.938
1686018382.097679,-0.25,0.22,0.92,13.55,-20.44,-1.95,-0.23399999999999999,0.2720000000000001,0.9029999999999999,4.142,-14.092000000000002,1.5879999999999999
1686018382.201661,-0.08,0.33,0.93,23.98,-14.98,3.74,-0.191,0.27999999999999997,0.9,16.404,-24.785,2.757
1686018382.9616683,0.13,0.7,0.64,-31.41,6.48,-4.9,0.12600000000000003,0.737,0.621,4.876999999999998,6.997,-5.680999999999999
1686018383.3715637,-0.14,-0.51,1.0,-213.34,192.56,-75.25,0.08099999999999999,0.22199999999999998,0.9259999999999999,-175.696,46.510999999999996,5.741999999999999
1686018383.4075217,-0.1,-0.22,1.18,-61.89,-38.86,-21.94,0.024000000000000007,0.07600000000000003,0.977,-172.02,41.312,1.4020000000000021
1686018383.4304798,-0.1,-0.22,1.06,-146.45,-34.39,-17.56,-0.001999999999999999,0.018000000000000013,0.9970000000000001,-176.525,34.813,-3.969
1686018383.4534357,-0.06,-0.25,0.92,-184.0,-18.12,-74.42,-0.012999999999999998,-0.05099999999999999,0.999,-188.967,28.078999999999997,-17.064
1686018383.5815966,0.09,-0.58,0.88,-89.53,14.63,-37.94,-0.010000000000000004,-0.46099999999999997,0.9120000000000001,-169.92900000000003,22.889999999999997,-47.61
1686018383.6515756,0.15,-0.78,0.59,-82.54,-43.04,-28.47,0.036,-0.6050000000000001,0.795,-117.1,15.264000000000001,-49.845000000000006
1686018383.7915468,0.11,-0.81,0.68,-59.5,-6.27,-22.3,0.091,-0.7390000000000001,0.6549999999999999,-79.45499999999998,-10.767,-29.865999999999996
1686018383.8275716,0.16,-0.87,0.55,-53.62,44.48,-27.13,0.11199999999999999,-0.79,0.6039999999999999,-78.498,-6.8799999999999955,-26.923000000000002
1686018383.8504875,0.11,-0.88,0.58,-44.24,53.08,-14.02,0.12,-0.8070000000000002,0.599,-71.93100000000001,5.461000000000002,-24.899
1686018383.8734384,0.11,-0.88,0.56,-51.83,29.04,-10.2,0.11600000000000002,-0.817,0.5960000000000001,-68.161,6.902000000000001,-22.125
1686018383.931514,0.18,-0.92,0.42,-37.67,-9.11,-17.41,0.118,-0.86,0.5440000000000002,-60.471999999999994,8.338000000000001,-18.308
1686018383.9676387,0.19,-0.92,0.39,-14.93,1.95,-6.5,0.13999999999999999,-0.883,0.505,-53.164999999999985,15.383,-17.397
1686018383.990536,0.13,-0.9,0.38,-5.53,8.29,-6.53,0.142,-0.892,0.475,-44.616,18.503999999999998,-15.474
1686018384.0125947,0.11,-0.89,0.46,-7.01,-5.13,-6.03,0.13699999999999998,-0.8950000000000001,0.462,-38.684999999999995,14.965,-14.199000000000002
1686018384.0375385,0.16,-0.91,0.46,-13.82,-12.5,-8.05,0.13999999999999996,-0.9019999999999999,0.44299999999999995,-34.129,11.863999999999999,-13.234
1686018384.060585,0.19,-0.94,0.44,-10.21,-0.44,-1.82,0.14799999999999996,-0.908,0.43099999999999994,-29.199999999999996,12.447,-11.185999999999998
1686018384.0834372,0.14,-0.93,0.46,-5.74,2.93,0.68,0.15499999999999997,-0.914,0.42800000000000005,-24.412,8.292000000000002,-8.404999999999998
1686018384.1775732,0.15,-0.93,0.45,-18.08,2.23,-3.89,0.14599999999999996,-0.9239999999999998,0.47300000000000003,-10.22,-1.4929999999999999,-4.137
1686018384.2005212,0.13,-0.94,0.45,-11.65,2.35,-4.39,0.148,-0.929,0.4720000000000001,-9.892,-1.4529999999999998,-3.9259999999999997
1686018384.2235007,0.15,-0.93,0.44,-12.24,-3.49,-4.38,0.14899999999999997,-0.931,0.4680000000000001,-10.563,-2.6310000000000002,-3.7110000000000007
1686018384.2476752,0.16,-0.94,0.43,-11.34,-0.47,-3.94,0.146,-0.9329999999999998,0.4640000000000001,-10.996,-2.165,-3.5020000000000002
